Original,Difficulty,Simplified_0,Similarity_0,Difficulty_0,Simplified_1,Similarity_1,Difficulty_1,Simplified_2,Similarity_2,Difficulty_2,Simplified_3,Similarity_3,Difficulty_3,Simplified_4,Similarity_4,Difficulty_4,Simplified_5,Similarity_5,Difficulty_5,Simplified_6,Similarity_6,Difficulty_6,Simplified_7,Similarity_7,Difficulty_7
"Quoique ces deux points de vue soient chacun d'une importance majeure, la division rationnelle de la chimie ne peut être organisée tant qu'on n'aura point irrévocablement décidé lequel doit être réellement choisi co mme prépondérant, et lequel comme secondaire.",C2,"Bien que ces deux idées soient toutes deux très importantes, on ne peut pas vraiment organiser la chimie de manière logique jusqu'à ce qu'on ait décidé de quel on doit donner une importance plus grande et de quel on doit donner une importance moindre.",0.9175751,B2,"Les deux idées sont importantes, mais on ne peut pas vraiment organiser la chimie jusqu'à ce qu'on décide de quel on donne plus d'importance et de quel on donne moins.",0.9207929,B1,"Il y a deux idées importantes, mais on ne peut pas vraiment organiser la chimie avant de choisir laquelle on va faire plus importante et laquelle on va faire moins importante.",0.8893716,B1,"Il y a deux choses à penser, mais on ne peut pas les classer avant de choisir la plus importante.",0.8982942,B1,"Il y a deux choses à penser, mais on ne sait pas laquelle est la plus importante.",0.8813103,B1,"Il y a deux choses à penser, mais on ne sait pas laquelle est la plus importante.",0.8813103,B1,"Il y a deux choses à penser, mais on ne sait pas laquelle est la plus importante.",0.8813103,B1,"Il y a deux choses à penser, mais on ne sait pas laquelle est la plus importante.",0.8813103,B1
"L'une est indispensa ble pour bien poser, dans son ensemble, le grand problème de la classification chimique, l'autre pour en entreprendre avec succès la solution générale.",C2,"Pour bien comprendre le grand problème de la classification chimique, il faut d'abord bien poser les bases, puis trouver une solution générale.",0.9366683,C1,"Pour bien comprendre le grand problème de la classification chimique, il faut d'abord bien comprendre les bases, puis trouver une solution qui convienne à tous.",0.9386788,B2,"Pour savoir bien ce qu'est le grand problème de la classification chimique, il faut d'abord comprendre les bases, puis trouver une solution qui convienne à tout le monde.",0.94177246,B2,"Pour bien comprendre le grand problème de la classification chimique, il faut d'abord apprendre les bases, puis trouver une solution qui convienne à tout le monde.",0.9329541,B2,"Pour savoir bien ce qu'est la grande question de la classification des substances, il faut d'abord apprendre les bases, puis trouver une réponse qui convienne à tout le monde.",0.9416141,B2,"Pour comprendre bien la grande question de la classification des choses, il faut d'abord apprendre les bases, puis trouver une réponse qui convienne à tout le monde.",0.93869627,B2,"Pour savoir comment classer les choses, il faut d'abord apprendre les basiques, puis trouver une réponse qui convienne à tous.",0.9036395,B2,"Pour savoir comment mettre les choses en ordre, il faut d'abord apprendre les basiques, ensuite trouver une façon qui convienne à tout le monde.",0.8961317,B1
"Après avoir suffisamment caractérisé, par les d iverses parties de ce discours, toutes les considérations fondamentales relatives à l'ensemble de la philosophie chimique, il me reste, enfin, à l'envisager très sommairement sous son dernier aspect essentiel, quant au principe de division rationnelle prop re à la science chimique.",C2,"Après avoir analysé en détail toutes les parties de ce discours, je peux maintenant voir clairement les idées fondamentales de la philosophie chimique. Enfin, je vais les résumer rapidement sous son aspect final, qui concerne le principe de division rationnelle important pour la science chimique.",0.941883,C2,"Après avoir étudié en profondeur chaque partie du discours, je comprends maintenant les idées principales de la philosophie chimique. Ensuite, je vais les résumer brièvement sous sa forme finale, qui concerne l'importance du principe de division rationnelle pour la science chimique.",0.95629823,C2,"Après avoir étudié en détail chaque partie du discours, je sais maintenant ce que veut dire la philosophie chimique. Ensuite, je vais résumer ce qu'elle dit en quelques mots, et c'est sur l'importance d'un principe pour la science chimique.",0.93493026,B1,"Après avoir regardé chaque partie du discours, je comprends ce que veut dire la philosophie chimique. Ensuite, je vais dire en quelques mots ce qu'elle dit, et c'est sur l'importance d'un principe pour la science chimique.",0.92377883,B1,"Après avoir regardé chaque partie du discours, je sais ce que veut dire la philosophie chimique. Ensuite, je vais dire en quelques mots ce qu'elle dit, et c'est sur l'importance d'un principe pour la science chimique.",0.9257103,B1,"Après avoir regardé chaque partie du discours, je comprends ce que veut dire la philosophie chimique. Ensuite, je vais dire en quelques mots ce qu'elle dit, et c'est sur l'importance d'un principe pour la science chimique.",0.9237788,B1,"Après avoir regardé chaque partie du discours, je sais ce que veut dire la philosophie chimique. Ensuite, je vais dire en quelques mots ce qu'elle dit, et c'est sur l'importance d'un principe pour la science chimique.",0.9257103,B1,"Après avoir regardé chaque partie du discours, je comprends ce que veut dire la philosophie chimique. Ensuite, je vais dire en quelques mots ce qu'elle dit, et c'est sur l'importance d'un principe pour la science chimique.",0.9237789,B1
"Il n'y a pas de science qui ne soit, en réalité, plus ou moins inférieure à sa définition: mais l'usage d'une définition précise et systématique est, néanmoins, pour une doctrine quelconque, le premier symptôme d'une con sistance vraiment scientifique, en même temps que le meilleur moyen de mesurer, à chaque époque, avec exactitude ses divers progrès généraux.",C2,Il n'y a pas de science qui ne soit pas plus ou moins proche de sa définition. Utiliser une définition précise et systématique montre si une doctrine est vraiment scientifique et permet de mesurer ses progrès.,0.92701554,B2,Il n'y a pas de science qui ne soit pas plus ou moins proche de sa définition. Utiliser une définition précise et systématique permet de savoir si une théorie est vraiment scientifique et de mesurer son avancement.,0.9216291,B2,Il n'y a pas de science qui ne soit pas un peu comme sa définition. Utiliser une définition précise et régulière nous dit si une théorie est vraiment scientifique et si elle avance.,0.8881453,B2,"Il n'y a pas de science qui ne soit pas un peu comme sa définition. Si on utilise bien une définition, on sait si une théorie est vraiment scientifique et si elle avance.",0.8961889,B1,"Si on utilise bien une définition, on sait si une théorie est vraiment scientifique.",0.82490206,B2,"Si on utilise bien une définition, on peut savoir si une idée est vraiment scientifique.",0.8281675,B1,"Si on utilise bien une définition, on peut savoir si une idée est vraiment scientifique.",0.8281675,B1,"Si on utilise bien une définition, on peut savoir si une idée est vraiment scientifique.",0.8281675,B1
"La géologie actuelle, si informe qu'elle soit, doit nous faire clairement pressentir la manifestation future, et peutêtre prochaine, d'une semblable nécessité, qu'un vague instinct avait probablement révélé e aux philosophes de l'âge théologique, au milieu de leurs chimériques et pourtant opiniâtres rapprochemens entre l'astrologie et l'alchimie.",C2,"La géologie actuelle, malgré son manque d'informations, nous montre que nous devons faire face à une situation similaire dans le futur, et peut-être bientôt. Les philosophes de l'âge théologique devaient peut-être en avoir une idée grâce à un instinct vague, alors qu'ils cherchaient à relier l'astrologie et l'alchimie.",0.9411244,B2,"La géologie actuelle montre que nous devons faire face à des problèmes similaires dans le futur, et peut-être bientôt. Les philosophes de l'âge théologique pourraient avoir une idée de cela grâce à un instinct vague, alors qu'ils cherchaient à relier l'astrologie et l'alchimie.",0.93488663,C1,"Les scientifiques disent que nous devons résoudre des problèmes de terre comme aujourd'hui, peut-être bientôt. Les gens qui étudiaient le monde il y a longtemps pourraient avoir une idée de ça, mais ils ne le savent pas vraiment et ils essayaient de lier l'astrologie et l'alchimie.",0.8784642,B2,"Les scientifiques disent que nous devons résoudre des problèmes de terre maintenant, peut-être bientôt. Les gens qui étudiaient le monde il y a longtemps pourraient avoir une idée de ça, mais ils ne le savent pas vraiment et ils essayaient de lier l'astrologie et l'alchimie.",0.8715346,B2,"Les scientifiques disent que nous devons résoudre des problèmes de terre maintenant. Les gens qui étudiaient le monde il y a longtemps pourraient avoir une idée, mais ils ne le savent pas vraiment. Ils essayaient de lier l'astrologie et l'alchimie.",0.8529482,B2,"Les scientifiques disent que nous devons résoudre des problèmes de terre maintenant. Ils ont beaucoup appris, mais ils ne savent pas tout. Ils essayaient de lier l'astrologie et l'alchimie.",0.8579328,B2,"Les scientifiques disent qu'il faut résoudre des problèmes de terre maintenant. Ils ont beaucoup appris, mais ils ne savent pas tout. Ils essaient de lier l'astrologie et l'alchimie.",0.85474867,B2,"Les scientifiques veulent résoudre des problèmes de la Terre. Ils ont beaucoup appris, mais ils ne savent pas tout. Ils essaient de combiner l'astrologie et l'alchimie.",0.8450013,B2
"Notre esprit commence réellement à rencontrer ici, par la complication des phénomènes, mais à un degré infiniment moindre, l'obstacle essentiel que la nature des recherches physiologiques oppose si complétement à la méthode p urement expérimentale, dont l'usage est presque toujours illusoire.",C2,"Quand on étudie les phénomènes complexes de la vie, on rencontre des obstacles importants pour faire des expériences scientifiques.",0.8847319,B2,"Quand on cherche à comprendre comment les êtres vivants fonctionnent, on rencontre des problèmes pour faire des expériences scientifiques.",0.85743463,B2,"Quand on veut savoir comment les animaux vivent, on a du mal à faire des expériences pour en apprendre plus.",0.84987897,B1,"Parfois, on a du mal à comprendre comment les animaux vivent.",0.7152761,B1,"Parfois, on ne sait pas bien comment les animaux vivent.",0.72903305,B1,Les animaux font des choses que nous ne comprenons pas toujours.,0.7131736,B1,Les animaux font des choses étranges.,0.6712058,B1,Les animaux font des choses différentes.,0.6297764,A2
"Le développement accéléré des observations chimiques, depuis un demisiècle, qui, sans doute, doit bientôt irrévocablement discréditer une aussi vaine philosophie, n'a fait jusqu'ici que la modifier, de manière à dévoiler, avec une p lus éclatante évidence, sa nullité radicale.",C2,"Depuis un demi-siècle, les avancées rapides en chimie ont montré que certaines idées philosophiques sont vaines, mais elles n'ont pas encore été définitivement réfutées, seulement modifiées pour montrer leur radicale insignifiance.",0.9418041,C2,"Depuis longtemps, la chimie a avancé vite et a montré que certaines idées philosophiques ne sont pas vraies, mais elles n'ont pas encore été prouvées faux, seulement moins importantes.",0.87909794,B2,"Depuis longtemps, la chimie a avancé beaucoup et a montré que certaines idées philosophiques ne sont pas vraies, mais elles n'ont pas encore été prouvées faux, seulement moins importantes.",0.8781183,B2,"Depuis longtemps, la chimie a changé beaucoup et elle a montré que certaines idées philosophiques ne sont pas vraies, mais elles ne sont pas encore prouvées faux, seulement moins importantes.",0.84172726,B2,"Depuis longtemps, la chimie a changé beaucoup et elle a montré que certaines idées ne sont pas vraies.",0.8556837,B1,"Depuis longtemps, la chimie a changé beaucoup et elle a montré que certaines choses ne sont pas vraies.",0.84971833,B1,"Depuis longtemps, la chimie a changé beaucoup et elle a montré que certaines choses ne sont pas vraies.",0.84971833,B1,"Depuis longtemps, la chimie a changé beaucoup et elle a montré que certaines choses ne sont pas vraies.",0.84971833,B1
"Chacun sait que, par la nature de cet ouvrage, on ne peut, évidemment, chercher ici aucun traité de chimie, quelque sommaire qu' on voulût le concevoir: il faut, nécessairement, au contraire, que je suppose au lecteur une connaissance approfondie des principaux phénomènes chimiques, sans laquelle il ne pourrait, nonseulement juger mes idées, mais les comprendre.",C2,"On sait que ce livre ne traite pas de chimie, donc on ne peut pas y trouver de recueil de formules chimiques. Au lieu de cela, on suppose que le lecteur connaît bien les principaux phénomènes chimiques pour comprendre ce que l'auteur dit.",0.93329656,B2,"On sait que ce livre ne parle pas de chimie, donc on ne trouve pas de liste de formules chimiques dedans. Au lieu de cela, on pense que le lecteur sait bien les principaux phénomènes chimiques pour comprendre ce que l'auteur dit.",0.9196637,B1,"On sait que ce livre n'a rien à voir avec la chimie, donc on ne trouve pas de formules dans ça. Au lieu de ça, on pense que les gens savent bien les principaux phénomènes chimiques pour comprendre ce que l'auteur dit.",0.9116829,B1,"On sait que ce livre n'est pas sur la chimie, donc il n'y a pas de formules. Au lieu de ça, on pense que les gens savent bien les principaux phénomènes chimiques pour comprendre ce que l'auteur dit.",0.9039308,B1,"On sait que ce livre n'est pas sur la chimie, donc il n'y a pas de formules. Au lieu de ça, on pense que les gens savent bien les principaux phénomènes chimiques pour comprendre ce que l'auteur dit.",0.9039309,B1,"On sait que ce livre n'est pas sur la chimie, donc il n'y a pas de formules. Au lieu de ça, on pense que les gens savent bien les principaux phénomènes chimiques pour comprendre ce que l'auteur dit.",0.9039308,B1,"On sait que ce livre n'est pas sur la chimie, donc il n'y a pas de formules. Au lieu de ça, on pense que les gens savent bien les principaux phénomènes chimiques pour comprendre ce que l'auteur dit.",0.9039308,B1,"On sait que ce livre n'est pas sur la chimie, donc il n'y a pas de formules. Au lieu de ça, on pense que les gens savent bien les principaux phénomènes chimiques pour comprendre ce que l'auteur dit.",0.9039308,B1
"Or, comment les chimistes réaliseraientils, dans leur science, cette épuration fondamentale, si, d'abord, ils n'ont étudié son accompl issement à l'égard des sciences antérieures et plus simples, qui peuvent seules leur en donner une juste idée?",C2,"Donc, comment les chimistes pourraient-ils purifier les choses si, tout d'abord, ils n'ont pas étudié comment cela se passe par rapport aux sciences plus simples qui viennent avant elles ?",0.936049,B2,"Donc, si les chimistes veulent purifier les choses, ils doivent d'abord comprendre comment cela se passe en se basant sur les sciences plus simples qui viennent avant elles.",0.9204869,B2,"Donc, si les chimistes veulent rendre les choses plus propres, ils doivent d'abord savoir comment ça se passe en utilisant les connaissances plus simples qui viennent avant elles.",0.91034245,B2,"Donc, si les chimistes veulent rendre les choses plus propres, ils doivent d'abord comprendre comment ça marche avec des idées plus faciles.",0.9047333,B2,"Donc, si les chimistes veulent rendre les choses plus propres, ils doivent d'abord comprendre comment ça marche avec des idées plus faciles.",0.9047333,B2,"Donc, si les chimistes veulent rendre les choses plus propres, ils doivent d'abord comprendre comment ça marche avec des idées plus faciles.",0.9047333,B2,"Donc, si les chimistes veulent rendre les choses plus propres, ils doivent d'abord comprendre comment ça marche avec des idées plus faciles.",0.9047332,B2,"Donc, si les chimistes veulent rendre les choses plus propres, ils doivent d'abord comprendre comment ça marche avec des idées plus faciles.",0.9047332,B2
"Si les relations immédiates de la chimie avec la science mathématique, et même avec l'astrono mie, sont nécessairement peu considérables sous le point de vue de la doctrine, il n'en saurait être ainsi, à beaucoup près, relativement à la méthode.",C2,"Si la chimie a des liens avec la mathématique et l'astronomie, mais que ces liens ne sont pas très importants pour la théorie, ils pourraient être plus importants pour la méthode.",0.90767294,B2,"Si la chimie a des rapports avec la mathématique et l'astronomie, mais que ces rapports ne sont pas très importants pour la théorie, ils pourraient être plus importants pour la façon de faire des choses.",0.9078146,B2,"Si la chimie est liée à la mathématique et à l'astronomie, mais que ces liens ne sont pas très importants pour la théorie, ils pourraient être plus importants pour la façon de faire des choses.",0.9052606,B2,"Si la chimie est un peu comme la mathématique et l'astronomie, mais cela n'a pas beaucoup d'importance pour la théorie, ils pourraient être plus importants pour faire des choses.",0.8877045,B1,"Si la chimie est un peu comme la mathématique et l'astronomie, mais cela n'a pas beaucoup d'importance pour la théorie, ils pourraient être plus importants pour faire des choses.",0.88770455,B1,"Si la chimie est un peu comme la mathématique et l'astronomie, mais cela n'a pas beaucoup d'importance pour la théorie, ils pourraient être plus importants pour faire des choses.",0.8877045,B1,"Si la chimie est un peu comme la mathématique et l'astronomie, mais cela n'a pas beaucoup d'importance pour la théorie, ils pourraient être plus importants pour faire des choses.",0.8877045,B1,"Si la chimie est un peu comme la mathématique et l'astronomie, mais cela n'a pas beaucoup d'importance pour la théorie, ils pourraient être plus importants pour faire des choses.",0.8877045,B1
"Quoique, depuis l'école d'Aristote, les philosophes ai ent dû toujours penser que les mêmes substances élémentaires se reproduisaient essentiellement dans l'ensemble de toutes les grandes opérations naturelles, malgré leur indépendance apparente, cependant l'entière impossibilité de réaliser ce vague aperçu mé taphysique devait nécessairement maintenir l'empire universel du dogme théologique des destructions et créations absolues, jusqu'à la grande époque de cet admirable développement du génie chimique, qui forme le principal caractère scientifique du dernier q uart du siècle précédent.",C2,"Depuis l'école d'Aristote, les philosophes ont toujours pensé que les mêmes éléments se reproduisent dans la nature, mais ils n'ont jamais pu vraiment le prouver. Par conséquent, la croyance en la création et la destruction totale par Dieu a dominé jusqu'à l'époque où la chimie a commencé à progresser rapidement, marquant le dernier quart du siècle précédent.",0.86123765,C1,"Depuis l'école de pensée d'Aristote, les philosophes ont toujours dit que les mêmes éléments se reforment dans la nature, mais ils n'ont jamais réellement montré ça. Par conséquent, la croyance en la création et la destruction totale par Dieu a été très importante jusqu'à ce que la chimie commence à avancer vraiment, il y a peu de temps.",0.87865883,B2,"Depuis l'idée d'Aristote, les philosophes disent que les choses se reforment dans la nature, mais ils n'ont jamais montré ça vraiment. Par conséquent, croire que Dieu crée tout et le détruit complètement était très important jusqu'à ce que la chimie avance vraiment récemment.",0.8950423,C1,"Depuis longtemps, les philosophes disent que les choses reviennent dans la nature, mais ils n'ont jamais montré ça vraiment. Par conséquent, penser que Dieu crée tout et le détruit complètement était très important jusqu'à ce que la chimie avance vraiment récemment.",0.89514756,B2,"Les philosophes disent que les choses reviennent dans la nature, mais ils ne l'ont jamais montré vraiment. Par conséquent, penser que Dieu crée tout et le détruit complètement était très important jusqu'à ce que la chimie avance vraiment récemment.",0.9033487,B2,"Les philosophes disent que les choses reviennent dans la nature, mais ils ne l'ont jamais montré vraiment. Par conséquent, penser que Dieu crée tout et le détruit complètement était très important. La chimie a changé ça récemment.",0.89743644,B2,"Les philosophes disent que les choses reviennent dans la nature, mais ils ne l'ont jamais montré vraiment. Donc, penser que Dieu crée tout et le détruit complètement était très important. La chimie a changé ça récemment.",0.88581884,B2,"Les philosophes disent que les choses reviennent dans la nature, mais ils ne l'ont jamais montré vraiment. Donc, penser que Dieu crée tout et le détruit complètement était très important. La chimie a changé ça récemment.",0.88581884,B2
"Il est aisé de nos jours, même aux esprits les plus médiocres, de provoquer, en ce genre, de nouveaux phénomènes susceptibles de quel que intérêt scientifique, en établissant, pour ainsi dire au hasard, entre les nombreuses substances déjà connues, des relations auparavant négligées: mais, dans l'enfance de la chimie, la création de sujets d'observation vraiment convenables a dû, au cont raire, longtemps présenter des difficultés capitales, que nos habitudes actuelles ne nous permettent guère de mesurer judicieusement.",C2,"Il est facile aujourd'hui de créer de nouveaux phénomènes scientifiquement intéressants en combinant des substances déjà connues, même si les résultats ne sont pas toujours prévus. Dans le début de la chimie, trouver des sujets de recherche appropriés a été difficile, mais maintenant, nous avons beaucoup plus de choix.",0.9052774,B2,"Il est facile aujourd'hui de créer de nouveaux phénomènes scientifiques en combinant des substances connues, même si les résultats ne sont pas toujours ce que l'on attend. Au début de la chimie, trouver des sujets de recherche était difficile, mais maintenant, il y en a beaucoup plus.",0.88938737,B1,"Il est plus facile aujourd'hui de créer de nouveaux phénomènes scientifiques en combinant des substances connues, même si les résultats ne sont pas toujours ce que l'on espère. Avant, trouver des sujets de recherche était difficile, mais maintenant, il y en a beaucoup plus.",0.8929321,B1,"Maintenant, on peut faire de nouveaux choses en combinant des substances connues, même si ça ne va pas toujours comme prévu. Avant, il fallait beaucoup chercher des idées pour faire des expériences, mais maintenant, il y en a beaucoup plus.",0.8863258,B1,"Maintenant, on peut faire de nouveaux jeux en jouant avec des jouets qu'on connaît déjà. Avant, on devait chercher beaucoup pour trouver des idées de jeux, mais maintenant, il y en a beaucoup plus.",0.8715237,B1,"Maintenant, on peut jouer avec des jouets qu'on a déjà pour faire de nouveaux jeux. Avant, on devait chercher beaucoup pour trouver des idées de jeux, mais maintenant, il y en a plus.",0.8704623,B1,"Maintenant, on peut jouer avec des jouets pour faire de nouveaux jeux. Avant, on cherchait beaucoup pour trouver des idées de jeux, mais maintenant, il y en a plus.",0.8718671,B1,"Maintenant, on joue avec des jouets pour faire des jeux. Avant, on cherchait beaucoup pour trouver des idées de jeux, mais maintenant, il y en a plus.",0.86786115,B1
"Note : (retour) La tentative de M. Chevreul se distingue, d'ailleurs, dans son exécution rigoureuse, par une innovation très rationnelle, et qui indique un sentiment profond de la vraie ph ilosophie chimique: c'est d'avoir écarté, pour la première fois, dans l'étude systématique des divers composés, toute considération de leur origine, organique ou inorganique.",C2,"La méthode de M. Chevreul est remarquable par sa précision et son innovation rationnelle, qui montre qu'il pense vraiment à la philosophie chimique. Pour la première fois, il a étudié tous les composés sans se soucier de leur origine, organique ou inorganique.",0.9609722,C2,"La méthode de M. Chevreul est très précise et innovante, car elle utilise la raison pour classer les substances chimiques. Il a étudié tous les composés sans se soucier de leur origine, organique ou non.",0.9314212,B2,"La méthode de M. Chevreul est très bonne parce qu'elle utilise la raison pour classer les substances chimiques. Il a étudié tous les composés sans se soucier de leur origine, organique ou non.",0.94029844,C2,"La méthode de M. Chevreul est très bonne car elle utilise la raison pour classer les substances chimiques. Il a étudié tous les composés sans se soucier de leur origine, organique ou non.",0.9366479,C1,M. Chevreul a une bonne méthode pour classer les substances chimiques avec la raison. Il a étudié tous les composés sans se soucier d'où ils viennent.,0.93998075,C2,M. Chevreul a une bonne façon de classer les substances chimiques avec la raison. Il a étudié tous les composés sans se soucier d'où ils viennent.,0.9374362,C1,M. Chevreul classe bien les substances chimiques avec la raison. Il a étudié tous les composés sans se soucier d'où ils viennent.,0.92854387,C2,M. Chevreul classe les substances chimiques avec la raison. Il les étudie bien. Il ne se préoccupe pas de leur origine.,0.9196119,C1
"Les seules perturbations moléculaires que puisse produire dans les corps l'activité physique proprement dite, se réduisent toujour s à modifier l'arrangement des particules; et ces modifications, ordinairement peu étendues, sont même le plus souvent passagères: en aucun cas la substance ne saurait être altérée.",C2,"Seuls les mouvements des molécules qui se produisent lors de l'exercice physique, changent simplement leur position. Ces changements sont généralement peu importants et temporaires, et ne modifient jamais la substance elle-même.",0.92501235,C1,"Seuls les mouvements des molécules qui se produisent lors de l'exercice physique, changent simplement leur position. Ces changements sont généralement peu importants et temporaires, et ne modifient jamais la substance elle-même.",0.92501235,C1,"Quand on fait du sport, les mouvements des petits morceaux qui forment nos corps ne changent pas vraiment. Ils se déplacent, mais ils restent les mêmes et ne deviennent pas autre chose.",0.88044274,B1,"Quand on fait du sport, les muscles ne changent pas vraiment. Ils se déplacent, mais ils restent les mêmes.",0.83247316,B1,"Quand on fait du sport, les muscles ne changent pas vraiment. Ils se déplacent, mais ils restent les mêmes.",0.83247316,B1,"Quand on fait du sport, les muscles ne changent pas vraiment. Ils se déplacent, mais ils restent les mêmes.",0.8324733,B1,"Quand on fait du sport, les muscles ne changent pas vraiment. Ils se déplacent, mais ils restent les mêmes.",0.8324733,B1,"Quand on fait du sport, les muscles ne changent pas vraiment. Ils se déplacent, mais ils restent les mêmes.",0.8324733,B1
