Original,Difficulty,Simplified_0,Similarity_0,Difficulty_0,Simplified_1,Similarity_1,Difficulty_1,Simplified_2,Similarity_2,Difficulty_2,Simplified_3,Similarity_3,Difficulty_3,Simplified_4,Similarity_4,Difficulty_4,Simplified_5,Similarity_5,Difficulty_5,Simplified_6,Similarity_6,Difficulty_6,Simplified_7,Similarity_7,Difficulty_7
"La rupture de ces diverses harmonies, ou seulement leur perturbation un peu profonde, soit quant à la compo sition du milieu atmosphérique, ou des eaux, ou des terrains, etc., ne permettrait plus de concevoir rationnellement le développement social, même en supposant un désordre assez restreint pour que l'existence individuelle fût maintenue.",C2,"Si les différentes équilibres naturels sont perturbés, même légèrement, cela rendrait difficile de prévoir le développement des sociétés, même si le désordre était limité et que la vie des individus était préservée.",0.9310513,C1,"Si les écosystèmes sont dérangés, même un peu, cela rend difficile de savoir comment les sociétés vont évoluer, même si le chaos est limité et que les gens sont en sécurité.",0.88317716,B2,"Si on touche un peu les plantes et les animaux, on ne sait pas trop comment les gens vont vivre, même si tout n'est pas complètement bouleversé.",0.8395957,B1,"Si on touche un peu les plantes et les animaux, on ne sait pas tout à fait comment les gens vont vivre, même si tout n'est pas très changé.",0.811466,B1,"Si on touche un peu les plantes et les animaux, on ne sait pas tout à fait comment les gens vont vivre, même si tout n'est pas très différent.",0.8032427,B1,"Si on touche un peu les plantes et les animaux, on ne sait pas tout à fait comment les gens vont vivre, mais tout n'est pas très différent.",0.8045279,B1,"Si on touche un peu les plantes et les animaux, on ne sait pas tout à fait comment les gens vont vivre, mais tout n'est pas très différent.",0.8045279,B1,"Si on touche un peu les plantes et les animaux, on ne sait pas tout à fait comment les gens vont vivre, mais tout n'est pas très différent.",0.8045279,B1
"Une exposition de soies, de satins et de velours, y épanouissait, dans une gamme souple et vibrante, les tons les plus délicats des fleurs : au sommet, les velours, d'un noir profond, d'un blanc de lait caillé ; plus bas, les satins, les roses, les bleus, aux cassures vives, se décolorant en pâleurs d'une tendresse infinie ; plus bas encore, les soies, toute l'écharpe de l'arc-en-ciel, des pièces retroussées en coques, plissées comme autour d'une taille qui se cambre, devenues vivantes sous les doigts savants des commis ; et, entre chaque motif, entre chaque phrase colorée de l'étalage, courait un accompagnement discret, un léger cordon bouillonné de foulard crème.",C2,"Une exposition de soies, de satins et de velours, avec des couleurs douces et vives, était là, avec des tons sombres et clairs, comme des fleurs. Les velours étaient noirs et blancs, les satins roses et bleus, et les soies étaient toutes les couleurs de l'arc-en-ciel. Entre chaque motif, il y avait un foulard crème.",0.9378712,B1,"Il y avait une exposition de soies, de satins et de velours avec des couleurs douces et vives. Les velours étaient noirs et blancs, les satins roses et bleus, et les soies étaient toutes les couleurs de l'arc-en-ciel. Entre chaque motif, il y avait un foulard crème.",0.92995155,B1,"Il y avait une exposition de soies, de satins et de velours avec des couleurs douces et vives. Les velours étaient noirs et blancs, les satins roses et bleus, et les soies étaient toutes les couleurs de l'arc-en-ciel. Entre chaque motif, il y avait un foulard crème.",0.92995155,B1,"Il y avait une exposition de soies, de satins et de velours avec des couleurs douces et vives. Les velours étaient noirs et blancs, les satins roses et bleus, et les soies étaient toutes les couleurs de l'arc-en-ciel. Entre chaque motif, il y avait un foulard crème.",0.9299515,B1,"Il y avait une exposition de soies, de satins et de velours avec des couleurs douces et vives. Les velours étaient noirs et blancs, les satins roses et bleus, et les soies étaient toutes les couleurs de l'arc-en-ciel. Entre chaque motif, il y avait un foulard crème.",0.9299515,B1,"Il y avait une exposition de soies, de satins et de velours avec des couleurs douces et vives. Les velours étaient noirs et blancs, les satins roses et bleus, et les soies étaient toutes les couleurs de l'arc-en-ciel. Entre chaque motif, il y avait un foulard crème.",0.9299515,B1,"Il y avait une exposition de soies, de satins et de velours avec des couleurs douces et vives. Les velours étaient noirs et blancs, les satins roses et bleus, et les soies étaient toutes les couleurs de l'arc-en-ciel. Entre chaque motif, il y avait un foulard crème.",0.9299515,B1,"Il y avait une exposition de soies, de satins et de velours avec des couleurs douces et vives. Les velours étaient noirs et blancs, les satins roses et bleus, et les soies étaient toutes les couleurs de l'arc-en-ciel. Entre chaque motif, il y avait un foulard crème.",0.9299515,B1
"Néanmoins, afin de mieux signaler le véritable esprit de la chimie, il importe, sans doute, de considérer directement la définition la plus rationnelle, et, pour ainsi dire, la plus mathématique, dont une telle science soit suscepti ble, quoique, dans son état présent, elle ne puisse correspondre que très incomplétement à une semblable position générale de la question.",C2,"Malgré tout, il est important de considérer une définition plus logique et mathématique de la chimie pour mieux comprendre son essence. Cette approche permettrait de mieux représenter la nature de cette science, même si elle ne correspond pas encore parfaitement à cette position générale.",0.9306208,C1,"Bien que cela puisse être difficile, il est essentiel de penser à une définition plus logique et mathématique de la chimie pour mieux comprendre ce qu'elle est vraiment. Cette approche permettrait de mieux représenter la nature de cette science, même si elle n'est pas encore parfaite.",0.871947,B2,"Il est important de penser à une meilleure façon de décrire la chimie avec des mathématiques pour mieux comprendre ce qu'elle est. Cela aiderait à montrer ce qu'elle est vraiment, même si elle n'est pas tout à fait parfaite.",0.84508246,B1,"Il faut trouver une meilleure façon de parler de la chimie avec des maths pour mieux comprendre ce qu'elle est. Cela aiderait à montrer ce qu'elle est vraiment, même si elle n'est pas tout à fait parfaite.",0.8532832,B1,"On doit trouver une meilleure façon de parler de la chimie avec des maths pour mieux comprendre ce qu'elle est. Cela aiderait à montrer ce qu'elle est vraiment, même si elle n'est pas tout à fait parfaite.",0.84612656,B1,"On doit parler de la chimie avec des maths pour mieux comprendre ce qu'elle est. Cela aiderait à montrer ce qu'elle est vraiment, même si elle n'est pas tout à fait parfaite.",0.8269963,B1,"On doit utiliser des maths pour mieux comprendre la chimie. Cela aiderait à montrer ce qu'elle est vraiment, même si elle n'est pas tout à fait parfaite.",0.8160081,B1,"On utilise des maths pour mieux comprendre la chimie. Cela aiderait à montrer ce qu'elle est vraiment, même si elle n'est pas tout à fait parfaite.",0.80720866,B1
"Cette extrême imperfection de notre chimie tient sans doute essentiellement à la nature plus compliquée d'une telle science et à son plus récent développement; il se rait même entièrement chimérique d'espérer qu'elle puisse jamais atteindre à un état de rationalité aussi satisfaisant que celui des sciences relatives à des phénomènes plus simples, et spécialement de l'astronomie, vrai type éternel de la philosophie natu relle.",C2,"La grande complexité de la chimie est probablement due à sa nature plus complexe et à son développement récent. Il est presque impossible de croire qu'elle pourrait jamais atteindre un état aussi logique que les sciences qui étudient des phénomènes plus simples, comme l'astronomie, qui est le modèle idéal de la philosophie naturelle.",0.9454728,C2,"La chimie est très complexe parce qu'elle étudie des phénomènes très complexes et qu'elle est encore en développement. Il est difficile de croire qu'elle pourrait jamais être aussi logique que l'astronomie, qui est un exemple parfait de la philosophie naturelle.",0.9156804,B2,"La chimie est compliquée parce qu'elle étudie des choses très compliquées et qu'elle change tout le temps. Il est difficile de croire qu'elle pourrait jamais être aussi simple que l'astronomie, qui montre bien comment les choses fonctionnent dans le monde.",0.87867194,B1,"La chimie est difficile parce qu'elle parle de choses très compliquées et qu'elle change souvent. Il est difficile de croire qu'elle pourrait jamais être aussi simple que l'astronomie, qui montre comment les choses se passent dans le monde.",0.8835834,B1,"La chimie est difficile parce qu'elle parle de choses très compliquées et qu'elle change souvent. Elle n'est pas aussi simple que l'astronomie, qui montre comment les choses se passent dans le ciel.",0.8585545,B1,"La chimie est difficile parce qu'elle parle de choses très compliquées et qu'elle change souvent. Elle n'est pas aussi simple que l'astronomie, qui montre comment les choses se passent dans le ciel.",0.8585545,B1,"La chimie est difficile parce qu'elle parle de choses très compliquées et qu'elle change souvent. Elle n'est pas aussi simple que l'astronomie, qui montre comment les choses se passent dans le ciel.",0.8585545,B1,"La chimie est difficile parce qu'elle parle de choses très compliquées et qu'elle change souvent. Elle n'est pas aussi simple que l'astronomie, qui montre comment les choses se passent dans le ciel.",0.8585545,B1
"L'impossibilité où l'on serait de les combiner de nouveau pour reproduire le corps primitif, ne saurait, évidemment, en un tel cas, jeter aucun doute légi time sur la réalité de la solution; à moins toutefois, ce qui doit être infiniment rare, qu'on n'eût des motifs valides de contester la simplicité effective de quelqu'un des élémens considérés.",C2,"Si on ne pouvait plus les réassembler pour retrouver l'état original, il n'y aurait aucun doute sur la validité de la solution, sauf si on avait des raisons solides de douter de la vraie simplicté d'un des éléments analysés.",0.9348278,C1,"Si on ne pouvait plus les réassembler, on serait sûr que la solution est bonne, sauf si on avait des raisons de douter d'un des éléments analysés.",0.92409,B2,"Si on ne peut plus les réparer, on sait que la solution est bonne, sauf si on a des doutes sur un des éléments étudiés.",0.87117094,B1,"Si on ne peut plus les réparer, on sait que la solution est bonne, sauf si on a des doutes.",0.85690117,B1,"Si on ne peut plus les réparer, on sait qu'ils sont cassés, mais on peut avoir des doutes.",0.8533461,B1,"Si on ne peut plus les réparer, on sait qu'ils sont cassés, mais on peut avoir des doutes.",0.8533461,B1,"Si on ne peut plus les réparer, on sait qu'ils sont cassés, mais on peut avoir des doutes.",0.8533461,B1,"Si on ne peut plus les réparer, on sait qu'ils sont cassés, mais on peut avoir des doutes.",0.8533461,B1
"Or, d'après cette obligation, le degré de développement accordé, dans cet ouvrage, à l'examen philosophique de chaque science fondamentale, ne saurait ê tre exclusivement déterminé par son importance propre, ni par la multitude de faits intéressans qu'elle embrasse; il dépend nécessairement aussi, en grande partie, de sa perfection relative.",C2,"Donc, selon cette obligation, le niveau de développement donné à l'examen philosophique de chaque science fondamentale dans cet ouvrage ne peut pas uniquement être déterminé par sa propre importance ou par le nombre de faits intéressants qu'elle englobe. Il dépend aussi beaucoup de sa perfection par rapport aux autres sciences.",0.9685962,C2,"Par conséquent, cette obligation signifie que la manière dont chaque science fondamentale est examinée dans ce livre ne peut pas seulement être décidée par sa importance ou par le nombre de faits intéressants qu'elle contient. Elle dépend aussi beaucoup de sa qualité par rapport aux autres sciences.",0.94885224,C2,"Par conséquent, il faut prendre en compte plus que l'importance ou le nombre d'intérêts dans une science pour savoir comment elle est étudiée dans ce livre. Cela dépend aussi de sa qualité par rapport aux autres sciences.",0.9037052,B2,"Donc, on ne peut pas dire si une science est importante ou si elle a beaucoup d'intérêt pour savoir comment elle est étudiée dans un livre. Ça dépend aussi de sa qualité par rapport aux autres sciences.",0.86699724,B1,"Donc, on ne sait pas si une science est importante ou si elle est intéressante sans savoir comment elle est étudiée dans un livre. Ça dépend aussi de sa qualité par rapport aux autres sciences.",0.8698964,B1,"Donc, on ne sait pas si une science est importante ou si elle est intéressante sans savoir comment elle est étudiée dans un livre. Ça dépend aussi de sa qualité par rapport aux autres sciences.",0.8698964,B1,"Donc, on ne sait pas si une science est importante ou si elle est intéressante sans savoir comment elle est étudiée dans un livre. Ça dépend aussi de sa qualité par rapport aux autres sciences.",0.8698964,B1,"Donc, on ne sait pas si une science est importante ou si elle est intéressante sans savoir comment elle est étudiée dans un livre. Ça dépend aussi de sa qualité par rapport aux autres sciences.",0.8698964,B1
"Les prétendues solutions qu'on a coutume d'en déduire présentent évidemment le caractère essentiel des explications métaphysiques, la simple et naïve reproduction, en termes abstraits, de l'én oncé même du phénomène.",C2,"Les idées que l'on pense être les réponses à un problème sont souvent des versions simplifiées des explications philosophiques, qui tentent de décrire un phénomène complexe à l'aide de mots généraux.",0.92658854,C2,Les idées que l'on a sur un problème sont souvent des versions simplifiées des idées philosophiques plus complexes.,0.91347677,C2,Les idées que l'on a sur un sujet sont souvent des versions simplifiées des idées plus profondes.,0.9062705,B2,Les idées que l'on a sur quelque chose sont souvent des versions plus faciles à comprendre des idées plus complexes.,0.8851082,B1,Les idées que l'on a sur quelque chose sont souvent des versions plus faciles à comprendre.,0.89375395,B1,Les idées que l'on a sur quelque chose sont souvent plus faciles à comprendre.,0.8387402,B1,On pense souvent que les idées sont plus faciles à comprendre.,0.82665414,B1,On dit souvent que les idées sont plus faciles à comprendre.,0.83893967,B1
"La chronologie antique ne prend sens que sur un large pourtour de la Méditerranée, de même que ce découpage spatial n'est pertinent comme entité géographique que durant cette période pendant laquelle la mer intérieure n'est pas vécue comme une limite.",C2,"Pour comprendre l'histoire ancienne, il faut regarder autour de la Méditerranée. Cette région était importante à cette époque, mais elle n'a pas de sens si on regarde plus loin.",0.89535725,B1,"Pour savoir comment il était avant, on regarde près de la mer Méditerranée. Il y avait beaucoup d'importance là-bas, mais ça ne dit pas tout si on regarde plus loin.",0.85551834,B1,"Pour comprendre comment il était avant, on regarde près de la mer Méditerranée. Il y avait beaucoup d'importance là-bas, mais ça ne dit pas tout si on regarde plus loin.",0.8585658,B1,"Pour savoir comment il était avant, on regarde près de la mer Méditerranée. Il y avait beaucoup d'importance là-bas, mais ça ne dit pas tout si on regarde plus loin.",0.8555182,B1,"Pour comprendre comment il était avant, on regarde près de la mer Méditerranée. Il y avait beaucoup d'importance là-bas, mais ça ne dit pas tout si on regarde plus loin.",0.8585658,B1,"Pour savoir comment il était avant, on regarde près de la mer Méditerranée. Il y avait beaucoup d'importance là-bas, mais ça ne dit pas tout si on regarde plus loin.",0.8555182,B1,"Pour comprendre comment il était avant, on regarde près de la mer Méditerranée. Il y avait beaucoup d'importance là-bas, mais ça ne dit pas tout si on regarde plus loin.",0.8585658,B1,"Pour savoir comment il était avant, on regarde près de la mer Méditerranée. Il y avait beaucoup d'importance là-bas, mais ça ne dit pas tout si on regarde plus loin.",0.8555182,B1
"Néanmoins, il doit être incontestable que les phénomènes chimiques, surtout par contraste aux simples phénomènes physiques, présentent, en chaque cas, quelque chose de spécifique, ou, suivant l'énergique expression de Bergma nn, d'électif.",C2,"Malgré tout, il est clair que les réactions chimiques sont différentes des phénomènes physiques et qu'elles ont toujours quelque chose de spécial, comme le dit Bergmann avec force.",0.9347734,B2,"Bien que cela puisse sembler compliqué, on sait que les réactions chimiques sont différentes des choses qui se passent dans la nature et qu'elles ont toujours quelque chose de spécial, comme le dit Bergmann.",0.90752286,B1,"Les réactions chimiques sont différentes des choses qui se passent dans la nature et elles sont spéciales, comme le dit Bergmann.",0.88632846,B2,"Les réactions chimiques sont pas les mêmes que les choses qui se font dans la nature et elles sont très spéciales, comme le dit Bergmann.",0.89961946,B2,"Les réactions chimiques sont différentes des choses qui se font dans la nature et elles sont très intéressantes, comme le dit Bergmann.",0.89075303,B2,"Les réactions chimiques sont pas les mêmes que les choses qui se font dans la nature et elles sont très cool, comme dit Bergmann.",0.8922445,B1,"Les réactions chimiques sont pas comme les choses qui se font dans la nature et elles sont très cool, dit Bergmann.",0.8894899,B2,"Les réactions chimiques sont pas comme les choses qui se font dans la nature et elles sont très intéressantes, dit Bergmann.",0.8966804,B2
"La vraie science consiste, en tout genre, dans les relations exactes établies entre les faits observés, afin de déd uire, du moindre nombre possible de phénomènes fondamentaux, la suite la plus étendue de phénomènes secondaires, en renonçant absolument à la vaine enquête des causes et des essences.",C2,"La vraie science consiste à établir des relations précises entre les faits observés pour déduire les phénomènes secondaires à partir de peu de phénomènes fondamentaux, sans chercher les causes et les essences.",0.9461701,C2,"La vraie science est de trouver des liens entre les choses que l'on voit pour comprendre ce qui se passe et pourquoi, en utilisant peu de choses de base.",0.90347177,B1,La vraie science est de trouver des relations entre les choses pour comprendre ce qui se passe et pourquoi.,0.8924794,B1,La vraie science est de voir comment les choses sont liées pour savoir ce qui se passe et pourquoi.,0.8915524,B1,La vraie science est de comprendre comment les choses sont liées pour savoir ce qui se passe.,0.8837159,B1,Savoir comment les choses sont liées aide à comprendre ce qui se passe.,0.8330967,B1,Savoir comment les choses sont liées aide à comprendre ce qui se passe.,0.8330967,B1,Savoir comment les choses sont liées aide à comprendre ce qui se passe.,0.8330967,B1
Elle avait subi son époux sans ardeur et sans répugnance.,C2,Elle avait accepté son mari sans vraiment aimer ça.,0.90593743,B1,"Elle a dit oui à son mari, mais elle n'aimait pas vraiment ça.",0.84419596,A2,"Elle a dit oui à son mari, mais elle ne voulait pas ça vraiment.",0.8726199,A2,"Elle a dit oui à son mari, mais elle ne voulait pas ça vraiment.",0.8726199,A2,"Elle a dit oui à son mari, mais elle ne voulait pas ça vraiment.",0.8726199,A2,"Elle a dit oui à son mari, mais elle ne voulait pas ça vraiment.",0.8726199,A2,"Elle a dit oui à son mari, mais elle ne voulait pas ça vraiment.",0.8726199,A2,"Elle a dit oui à son mari, mais elle ne voulait pas ça vraiment.",0.8726199,A2
"Après avoir suffisamment caractérisé, par les d iverses parties de ce discours, toutes les considérations fondamentales relatives à l'ensemble de la philosophie chimique, il me reste, enfin, à l'envisager très sommairement sous son dernier aspect essentiel, quant au principe de division rationnelle prop re à la science chimique.",C2,"Après avoir analysé en détail toutes les parties de ce discours, je peux maintenant voir clairement les idées fondamentales de la philosophie chimique. Enfin, je vais les résumer rapidement sous son aspect final, qui concerne le principe de division rationnelle important pour la science chimique.",0.941883,C2,"Après avoir étudié en profondeur chaque partie du discours, je peux maintenant voir clairement les idées principales de la philosophie chimique. Ensuite, je vais les résumer brièvement sous sa forme finale, qui concerne l'importance du principe de division rationnelle pour la science chimique.",0.95405376,C2,"Après avoir analysé en détail chaque partie du discours, je peux maintenant comprendre les idées principales de la philosophie chimique. Ensuite, je vais les résumer brièvement sous une forme simplifiée, qui parle de l'importance du principe de division rationnelle pour la science chimique.",0.943904,C2,"J'ai étudié en profondeur chaque partie du discours pour comprendre les idées principales de la philosophie chimique. Ensuite, je vais les résumer brièvement sous une forme simplifiée, qui parle de l'importance du principe de division rationnelle pour la science chimique.",0.95030403,C2,"J'ai analysé en détail chaque partie du discours pour saisir les idées clés de la philosophie chimique. Ensuite, je vais les résumer de manière plus concise, en disant que l'idée fondamentale de la chimie est le principe de division rationnelle.",0.9418446,C2,"J'ai étudié en profondeur chaque partie du discours pour comprendre les idées importantes de la philosophie chimique. Ensuite, je vais les résumer de manière plus concise en disant que l'idée principale de la chimie est que tout est composé de parties plus petites.",0.92746466,B2,"J'ai beaucoup regardé chaque partie du discours pour savoir ce que la philosophie chimique veut dire. Ensuite, je vais dire en quelques mots ce qu'elle dit, c'est que tout est fait de petits morceaux.",0.9076699,B1,"Je suis passé beaucoup de temps à regarder chaque partie du discours pour comprendre ce que la philosophie chimique veut dire. Ensuite, je vais dire en quelques mots ce qu'elle dit, c'est que tout est fait de petits morceaux.",0.90576017,B1
"Tout corps qui a été décomposé doit, évidemment, être conçu, par cela même, comme suscep tible d'une recomposition, d'ailleurs plus ou moins difficile et quelquefois presque impossible à réaliser.",C2,"Si un objet a été pris appart, il faut le considérer comme capable de se reformer, bien que cela puisse être difficile ou presque impossible à faire.",0.9193069,B1,"Si quelque chose est cassé, on peut le réparer, mais ça peut être difficile ou presque impossible.",0.88490665,B1,"Si quelque chose est cassé, on peut essayer de le réparer, mais ça peut être difficile.",0.85498524,B1,"Si quelque chose est cassé, on peut essayer de le réparer, mais ça peut être difficile.",0.85498524,B1,"Si quelque chose est cassé, on peut essayer de le réparer, mais ça peut être difficile.",0.85498524,B1,"Si quelque chose est cassé, on peut essayer de le réparer, mais ça peut être difficile.",0.85498524,B1,"Si quelque chose est cassé, on peut essayer de le réparer, mais ça peut être difficile.",0.85498524,B1,"Si quelque chose est cassé, on peut essayer de le réparer, mais ça peut être difficile.",0.85498524,B1
"Inversement, les régions tempérées lointaines n'intéressent que médiocrement les colonisateurs jusqu'à l'explosion démographique du Vieux Continent au XIXe siècle, moment où les ""pays neufs"" deviennent des prolongements européens.",C2,"Au contraire, les régions tempérées lointaines ne sont pas très intéressantes pour les colonisateurs avant que l'Europe ne se multiplie beaucoup au 19ème siècle, moment où ces nouveaux pays deviennent comme des parties de l'Europe.",0.93576336,B2,"En fait, les régions froides loin d'ici ne sont pas très intéressantes pour les gens qui vont loin de chez eux avant que l'Europe ne soit très peuplée au 19ème siècle, et alors ces nouveaux endroits sont comme des parties de l'Europe.",0.89727867,B1,"En réalité, les endroits très froids loin de chez nous n'étaient pas très intéressants pour les gens qui voyagent loin de chez eux avant que l'Europe ne soit très peuplée au 19ème siècle. Alors, ces nouveaux endroits étaient comme des parties de l'Europe.",0.91223574,B1,"Il n'était pas très intéressant pour les voyageurs de se rendre loin de chez eux avant que l'Europe ne soit très peuplée au 19ème siècle. Donc, ces nouveaux endroits étaient comme des parties de l'Europe.",0.9125777,B1,"Les gens ne voulaient pas aller loin de chez eux avant que l'Europe ne soit très peuplée au 19ème siècle. Donc, ces nouveaux endroits étaient comme des parties de l'Europe.",0.8985294,B1,"Les gens ne voulaient pas aller loin de chez eux avant que l'Europe ne soit très peuplée au 19ème siècle. Donc, ils pensaient que ces nouveaux endroits étaient comme des parties de l'Europe.",0.8978537,B1,"Les gens ne voulaient pas aller loin de chez eux avant que l'Europe ne soit très peuplée au 19ème siècle. Donc, ils pensaient que ces nouveaux endroits étaient comme des parties de l'Europe.",0.8978537,B1,"Les gens ne voulaient pas aller loin de chez eux avant que l'Europe ne soit très peuplée au 19ème siècle. Donc, ils pensaient que ces nouveaux endroits étaient comme des parties de l'Europe.",0.8978537,B1
"Dzinkowski, (Dzinkowski, 2000), certaines études estiment que 50 à 90% de la valeur créée par les entreprises provient de l'exploitation de leurs actifs intellectuels",C2,"Selon Dzinkowski en 2000, beaucoup de chercheurs pensent que jusqu'à 90% de la valeur des entreprises vient de leur utilisation de leurs idées et inventions (Dzinkowski, 2000).",0.96234524,C1,"Selon Dzinkowski en 2000, beaucoup de chercheurs pensent que la valeur des entreprises vient principalement de leurs idées et inventions (Dzinkowski, 2000).",0.9600798,C1,"Selon Dzinkowski en 2000, beaucoup de chercheurs pensent que les entreprises sont principalement valuées pour leurs idées et inventions (Dzinkowski, 2000).",0.9588816,C1,"Selon Dzinkowski en 2000, beaucoup de chercheurs pensent que les entreprises sont surtout estimées pour leurs idées et inventions (Dzinkowski, 2000).",0.95658666,B2,"Selon Dzinkowski en 2000, beaucoup de scientifiques pensent que les entreprises sont appréciées pour leurs idées et inventions (Dzinkowski, 2000).",0.95693594,C1,"Selon Dzinkowski en 2000, beaucoup de scientifiques pensent que les entreprises sont appréciées pour leurs idées et inventions (Dzinkowski, 2000).",0.95693594,C1,"Selon Dzinkowski en 2000, beaucoup de scientifiques pensent que les entreprises sont appréciées pour leurs idées et inventions (Dzinkowski, 2000).",0.95693594,C1,"Selon Dzinkowski en 2000, beaucoup de scientifiques pensent que les entreprises sont appréciées pour leurs idées et inventions (Dzinkowski, 2000).",0.95693594,C1
"La réflexion sur la négation, sur ""le rien absolu que la philosophie doit reconnailre avant tout""",C2,"Penser à ce qui n'existe pas, à l'absolu, c'est ce que la philosophie doit faire avant tout.",0.8519075,B1,"Pensé à ce qui n'est pas réel, à ce qui est très grand, c'est ce que la philosophie doit faire.",0.8854633,B1,"Penser à des choses qui ne sont pas vraies, très grandes, c'est ce que la philosophie doit faire.",0.84354556,B1,"Pensé à des choses qui ne sont pas vraies, très grandes, c'est ce que la philosophie doit faire.",0.8792815,B1,"Penser à des choses qui ne sont pas vraies, très grandes, c'est ce que la philosophie doit faire.",0.84354556,B1,"Pensé à des choses qui ne sont pas vraies, très grandes, c'est ce que la philosophie doit faire.",0.8792815,B1,"Penser à des choses qui ne sont pas vraies, très grandes, c'est ce que la philosophie doit faire.",0.84354556,B1,"Pensé à des choses qui ne sont pas vraies, très grandes, c'est ce que la philosophie doit faire.",0.8792815,B1
"D'autres philosophes contemporains dont la direction était beauco up plus positive, et parmi lesquels il faut surtout distinguer l'illustre Cuvier, ont puisé, dans l'histoire naturelle, une objection fort spécieuse, et néanmoins très insuffisante, contre la simplicité réelle de la plupart des élémens admis aujourd'hui pa r les chimistes.",C2,"Certains philosophes modernes qui avaient une approche plus positive de la nature ont utilisé l'histoire naturelle pour critiquer l'idée que la plupart des éléments chimiques sont simples. Parmi eux, Cuvier est le plus célèbre. Cette objection est assez précise, mais pas suffisante.",0.9176678,C2,"Certains philosophes modernes qui aiment la nature ont utilisé l'histoire de la nature pour critiquer l'idée que les éléments chimiques sont simples. Cuvier est le plus connu. Cette objection est assez précise, mais pas suffisante.",0.91729176,C2,"Beaucoup de philosophes modernes qui aiment la nature utilisent l'histoire de la nature pour critiquer l'idée que les éléments chimiques sont simples. Cuvier est le plus connu. Cette objection est assez précise, mais pas suffisante.",0.91369224,C2,"Beaucoup de philosophes modernes qui aiment la nature utilisent l'histoire de la nature pour critiquer l'idée que les éléments chimiques sont simples. Cuvier est le plus connu. Cette objection est assez précise, mais pas suffisante.",0.9136922,C2,"Beaucoup de philosophes modernes qui aiment la nature utilisent l'histoire de la nature pour critiquer l'idée que les éléments chimiques sont simples. Cuvier est le plus connu. Cette objection est assez précise, mais pas suffisante.",0.9136922,C2,"Beaucoup de philosophes modernes qui aiment la nature utilisent l'histoire de la nature pour critiquer l'idée que les éléments chimiques sont simples. Cuvier est le plus connu. Cette objection est assez précise, mais pas suffisante.",0.9136922,C2,"Beaucoup de philosophes modernes qui aiment la nature utilisent l'histoire de la nature pour critiquer l'idée que les éléments chimiques sont simples. Cuvier est le plus connu. Cette objection est assez précise, mais pas suffisante.",0.9136922,C2,"Beaucoup de philosophes modernes qui aiment la nature utilisent l'histoire de la nature pour critiquer l'idée que les éléments chimiques sont simples. Cuvier est le plus connu. Cette objection est assez précise, mais pas suffisante.",0.9136922,C2
"Dès que j'eus dégusté mon repas, je me sentis apaisé.",C2,"Dès que j'ai mangé, j'ai ressenti un calme.",0.89353067,B1,"Dès que j'ai mangé, j'ai ressenti un calme.",0.89353067,B1,"Dès que j'ai mangé, j'ai ressenti un calme.",0.89353067,B1,"Dès que j'ai mangé, j'ai ressenti un calme.",0.89353067,B1,"Dès que j'ai mangé, j'ai ressenti un calme.",0.8935306,B1,"Dès que j'ai mangé, j'ai ressenti un calme.",0.8935306,B1,"Dès que j'ai mangé, j'ai ressenti un calme.",0.8935306,B1,"Dès que j'ai mangé, j'ai ressenti un calme.",0.8935306,B1
"En comparant ceuxci aux faits astronomiques, j'ai démontré, dans le volume précédent, que leur généralité est moindre, parce que, propres à tous les corps, ils ne s'y manifestent point cependant dans toutes les circonstances, leur développement étant toujours soumis à certaines conditions.",C2,"En comparant ces phénomènes aux événements astronomiques, j'ai montré dans le livre précédent qu'ils sont moins généraux, car ils ne se produisent pas dans toutes les situations, car ils dépendent toujours de certaines conditions.",0.9639799,C2,"En comparant ces phénomènes aux événements astronomiques, j'ai montré dans le livre précédent qu'ils sont moins généraux, car ils ne se produisent pas dans toutes les situations, car ils dépendent toujours de certaines conditions.",0.96397996,C2,"En comparant ces phénomènes aux événements astronomiques, j'ai montré dans le livre précédent qu'ils sont moins généraux, car ils ne se produisent pas dans toutes les situations, car ils dépendent toujours de certaines conditions.",0.96397996,C2,"En comparant ces phénomènes aux événements astronomiques, j'ai montré dans le livre précédent qu'ils sont moins généraux, car ils ne se produisent pas dans toutes les situations, car ils dépendent toujours de certaines conditions.",0.96397996,C2,"En comparant ces phénomènes aux événements astronomiques, j'ai montré dans le livre précédent qu'ils sont moins généraux, car ils ne se produisent pas dans toutes les situations, car ils dépendent toujours de certaines conditions.",0.96397996,C2,"En comparant ces phénomènes aux événements astronomiques, j'ai montré dans le livre précédent qu'ils sont moins généraux, car ils ne se produisent pas dans toutes les situations, car ils dépendent toujours de certaines conditions.",0.96397996,C2,"En comparant ces phénomènes aux événements astronomiques, j'ai montré dans le livre précédent qu'ils sont moins généraux, car ils ne se produisent pas dans toutes les situations, car ils dépendent toujours de certaines conditions.",0.96397996,C2,"En comparant ces phénomènes aux événements astronomiques, j'ai montré dans le livre précédent qu'ils sont moins généraux, car ils ne se produisent pas dans toutes les situations, car ils dépendent toujours de certaines conditions.",0.96397996,C2
